fiscal_year,month,week,temperature,precipitation,marketing_spend,store,promotion,holiday,natural_disaster,product_category,avg_selling_price,planned_avg_selling_price,planned_units,Fiscal Quarter,Unemployment %,Core PCE YoY %,Fed Funds %,30yr Mortgage %,Median US Home Sale Price,Real Disposable Personal Income,Avg US Gas Prices (Regular),WTI Crude Oil Spot Price,Housing Starts,U of M Consumer Sentiment,promotion_discount,unit_sales
2020,2,1,82.54603532,17.13,13471.43,Hawaii,1,0,0,HVAC,438.2367604,439.15,437,1,4.4,1.5,0.7,3.3,329000,15696.3,2.005,21.69,1252,89.1,2,990.6935143
2020,2,1,82.54603532,17.13,21752.34,Hawaii,1,0,0,Outdoor Furniture,440.3362372,424.65,210,1,4.4,1.5,0.7,3.3,329000,15696.3,2.423,45.57,1252,89.1,5,949.6979317
2020,2,1,82.54603532,17.13,21752.34,Hawaii,1,0,0,Outdoor Furniture,440.3174358,424.65,210,1,4.4,1.5,0.7,3.3,329000,15696.3,2.005,21.69,1252,89.1,5,757.0998148
2020,2,1,82.54603532,17.13,21079.8,Hawaii,1,0,0,Building Materials,331.5546318,366.06,692,1,4.4,1.5,0.7,3.3,329000,15696.3,2.423,45.57,1252,89.1,4,2007.850221
2020,2,1,82.54603532,17.13,21079.8,Hawaii,1,0,1,Building Materials,351.42449,366.06,692,1,4.4,1.5,0.7,3.3,329000,15696.3,2.005,21.69,1252,89.1,5,1635.84139
2020,2,1,82.54603532,17.13,21933.19,Hawaii,1,0,0,Home Appliances,281.9119194,284.76,594,1,4.4,1.5,0.7,3.3,329000,15696.3,2.423,45.57,1252,89.1,4,1855.173758
2020,2,1,82.54603532,17.13,21933.19,Hawaii,1,0,0,Home Appliances,277.7227346,284.76,594,1,4.4,1.5,0.7,3.3,329000,15696.3,2.005,21.69,1252,89.1,5,1890.072115
2020,2,2,82.54603532,17.13,11489.7,Hawaii,0,0,0,Garden Equipment,250.535787,249.1,474,1,4.4,1.5,0.7,3.4,329000,15696.3,2.375,32.39,1252,89.1,0,1117.610364
2020,2,2,82.54603532,17.13,9892.43,Hawaii,1,0,0,HVAC,435.2375572,439.15,437,1,4.4,1.5,0.7,3.4,329000,15696.3,2.375,32.39,1252,89.1,4,800.0315852
2020,2,2,82.54603532,17.13,7264.81,Hawaii,0,0,0,Outdoor Furniture,396.5476622,424.65,210,1,4.4,1.5,0.7,3.4,329000,15696.3,2.375,32.39,1252,89.1,0,466.4068113
2020,2,2,82.54603532,17.13,15566.06,Hawaii,0,0,0,Building Materials,416.9988207,366.06,692,1,4.4,1.5,0.7,3.4,329000,15696.3,2.375,32.39,1252,89.1,0,1148.894201
2020,2,2,82.54603532,17.13,19968.72,Hawaii,1,0,0,Home Appliances,269.6406173,284.76,594,1,4.4,1.5,0.7,3.4,329000,15696.3,2.375,32.39,1252,89.1,2,1333.833601
2020,2,3,82.54603532,17.13,16682.16,Hawaii,1,0,0,Garden Equipment,246.9250954,249.1,474,1,4.4,1.5,0.7,3.7,329000,15696.3,2.248,24.19,1252,89.1,4,1181.487283
2020,2,3,82.54603532,17.13,21542.37,Hawaii,1,0,0,HVAC,443.6739652,439.15,437,1,4.4,1.5,0.7,3.7,329000,15696.3,2.248,24.19,1252,89.1,2,1121.987658
2020,2,3,82.54603532,17.13,10091,Hawaii,0,0,0,Outdoor Furniture,447.4002676,424.65,210,1,4.4,1.5,0.7,3.7,329000,15696.3,2.248,24.19,1252,89.1,0,499.7069624
2020,2,3,82.54603532,17.13,14872.72,Hawaii,1,0,0,Building Materials,402.7993926,366.06,692,1,4.4,1.5,0.7,3.7,329000,15696.3,2.248,24.19,1252,89.1,10,1461.412017
2020,2,3,82.54603532,17.13,5759.62,Hawaii,0,0,0,Home Appliances,289.9948805,284.76,594,1,4.4,1.5,0.7,3.7,329000,15696.3,2.248,24.19,1252,89.1,0,820.0257708
2020,2,4,82.54603532,17.13,17057.16,Hawaii,1,0,0,Garden Equipment,276.7414312,249.1,474,1,4.4,1.5,0.7,3.5,329000,15696.3,2.12,19.44,1252,89.1,2,1175.835412
2020,2,4,82.54603532,17.13,23658.9,Hawaii,1,0,0,HVAC,483.8394022,439.15,437,1,4.4,1.5,0.7,3.5,329000,15696.3,2.12,19.44,1252,89.1,3,1176.82817
2020,2,4,82.54603532,17.13,15432.74,Hawaii,0,0,0,Outdoor Furniture,409.1448839,424.65,210,1,4.4,1.5,0.7,3.5,329000,15696.3,2.12,19.44,1252,89.1,0,698.0576938
2020,2,4,82.54603532,17.13,6001.13,Hawaii,0,0,0,Building Materials,337.4513975,366.06,692,1,4.4,1.5,0.7,3.5,329000,15696.3,2.12,19.44,1252,89.1,0,1053.632643
2020,2,4,82.54603532,17.13,19645.54,Hawaii,1,0,0,Home Appliances,265.6104024,284.76,594,1,4.4,1.5,0.7,3.5,329000,15696.3,2.12,19.44,1252,89.1,5,1445.875339
2020,3,1,82.16514636,17.97,14390.15,Hawaii,1,0,1,Garden Equipment,274.9604323,249.1,474,1,14.8,0.9,0.1,3.2,322600,18020.2,1.773,15.71,931,71.8,4,952.3178439
2020,3,1,82.16514636,17.97,25671.18,Hawaii,1,0,0,HVAC,444.330461,439.15,437,1,14.8,0.9,0.1,3.2,322600,18020.2,1.773,15.71,931,71.8,4,1332.32985
2020,3,1,82.16514636,17.97,5537.98,Hawaii,0,0,0,Outdoor Furniture,380.0406661,424.65,210,1,14.8,0.9,0.1,3.2,322600,18020.2,1.773,15.71,931,71.8,0,457.7964703
2020,3,1,82.16514636,17.97,13014.31,Hawaii,0,0,0,Building Materials,367.1438541,366.06,692,1,14.8,0.9,0.1,3.2,322600,18020.2,1.773,15.71,931,71.8,0,1680.529256
2020,3,1,82.16514636,17.97,6431.86,Hawaii,0,0,0,Home Appliances,318.9131096,284.76,594,1,14.8,0.9,0.1,3.2,322600,18020.2,1.773,15.71,931,71.8,0,1137.115588
2020,3,2,82.16514636,17.97,14514.01,Hawaii,1,0,0,Garden Equipment,256.5924073,249.1,474,1,14.8,0.9,0.1,3.3,322600,18020.2,1.924,24.41,931,71.8,2,1123.207425
2020,3,2,82.16514636,17.97,24669.97,Hawaii,1,0,0,HVAC,427.2333901,439.15,437,1,14.8,0.9,0.1,3.3,322600,18020.2,1.924,24.41,931,71.8,2,1266.859243
2020,3,2,82.16514636,17.97,15197.44,Hawaii,0,0,0,Outdoor Furniture,457.8793726,424.65,210,1,14.8,0.9,0.1,3.3,322600,18020.2,1.924,24.41,931,71.8,0,513.6964533
2020,3,2,82.16514636,17.97,13284.79,Hawaii,1,0,1,Building Materials,395.3533894,366.06,692,1,14.8,0.9,0.1,3.3,322600,18020.2,1.924,24.41,931,71.8,5,1262.474042
2020,3,2,82.16514636,17.97,14098.97,Hawaii,1,0,0,Home Appliances,296.0043093,284.76,594,1,14.8,0.9,0.1,3.3,322600,18020.2,1.924,24.41,931,71.8,3,1493.652956
2020,3,3,82.16514636,17.97,17209.39,Hawaii,1,0,0,Garden Equipment,229.6207474,249.1,474,1,14.8,0.9,0.1,3.3,322600,18020.2,1.853,20.12,931,71.8,4,1321.545174
2020,3,3,82.16514636,17.97,13105.95,Hawaii,1,0,0,HVAC,448.7967035,439.15,437,1,14.8,0.9,0.1,3.3,322600,18020.2,1.853,20.12,931,71.8,10,913.7630166
2020,3,3,82.16514636,17.97,14393.97,Hawaii,1,0,0,Outdoor Furniture,424.4307645,424.65,210,1,14.8,0.9,0.1,3.3,322600,18020.2,1.853,20.12,931,71.8,5,583.1914066
2020,3,3,82.16514636,17.97,24266.31,Hawaii,1,0,1,Building Materials,372.2021424,366.06,692,1,14.8,0.9,0.1,3.3,322600,18020.2,1.853,20.12,931,71.8,2,1645.014555
2020,3,3,82.16514636,17.97,14974.41,Hawaii,0,0,0,Home Appliances,294.5874279,284.76,594,1,14.8,0.9,0.1,3.3,322600,18020.2,1.853,20.12,931,71.8,0,1217.737719
2020,3,4,82.16514636,17.97,10376.03,Hawaii,1,0,0,Garden Equipment,272.2161458,249.1,474,1,14.8,0.9,0.1,3.3,322600,18020.2,1.812,3.32,931,71.8,4,1490.878027
2020,3,4,82.16514636,17.97,20260.41,Hawaii,1,0,0,HVAC,410.0909845,439.15,437,1,14.8,0.9,0.1,3.3,322600,18020.2,1.812,3.32,931,71.8,3,1084.860596
2020,3,4,82.16514636,17.97,5150.48,Hawaii,0,0,0,Outdoor Furniture,464.2983874,424.65,210,1,14.8,0.9,0.1,3.3,322600,18020.2,1.812,3.32,931,71.8,0,369.5986563
2020,3,4,82.16514636,17.97,5699.49,Hawaii,0,0,0,Building Materials,324.1485761,366.06,692,1,14.8,0.9,0.1,3.3,322600,18020.2,1.812,3.32,931,71.8,0,833.0579621
2020,3,4,82.16514636,17.97,20699.24,Hawaii,1,0,0,Home Appliances,251.0294673,284.76,594,1,14.8,0.9,0.1,3.3,322600,18020.2,1.812,3.32,931,71.8,4,1455.367228
2020,4,1,74.87427459,8.34,10726.16,Hawaii,1,0,0,Garden Equipment,272.4612053,249.1,474,2,13.2,1,0.1,3.2,322600,17104.6,1.96,34.19,1053,72.3,4,1025.377796
2020,4,1,74.87427459,8.34,12820.13,Hawaii,1,0,1,HVAC,395.2583983,439.15,437,2,13.2,1,0.1,3.2,322600,17104.6,1.96,34.19,1053,72.3,3,948.7831278
2020,4,1,74.87427459,8.34,17946.16,Hawaii,0,0,0,Outdoor Furniture,446.4643444,424.65,210,2,13.2,1,0.1,3.2,322600,17104.6,1.96,34.19,1053,72.3,0,929.0545279
2020,4,1,74.87427459,8.34,22584.04,Hawaii,1,0,0,Building Materials,399.3779118,366.06,692,2,13.2,1,0.1,3.2,322600,17104.6,1.96,34.19,1053,72.3,4,2266.870901
2020,4,1,74.87427459,8.34,4880.55,Hawaii,0,0,0,Home Appliances,282.2198409,284.76,594,2,13.2,1,0.1,3.2,322600,17104.6,1.96,34.19,1053,72.3,0,807.8889848
2020,4,2,74.87427459,8.34,19694.73,Hawaii,1,0,1,Garden Equipment,231.6463715,249.1,474,2,13.2,1,0.1,3.3,322600,17104.6,1.789,23.46,1053,72.3,4,1002.81528
2020,4,2,74.87427459,8.34,13256.56,Hawaii,0,0,0,HVAC,434.7609875,439.15,437,2,13.2,1,0.1,3.3,322600,17104.6,1.789,23.46,1053,72.3,0,862.5490472
2020,4,2,74.87427459,8.34,15752.28,Hawaii,0,0,0,Outdoor Furniture,385.0737983,424.65,210,2,13.2,1,0.1,3.3,322600,17104.6,1.789,23.46,1053,72.3,0,858.8327043
2020,4,2,74.87427459,8.34,22630.07,Hawaii,1,0,0,Building Materials,369.5470936,366.06,692,2,13.2,1,0.1,3.3,322600,17104.6,1.789,23.46,1053,72.3,5,2161.216923
2020,4,2,74.87427459,8.34,8194.36,Hawaii,0,0,0,Home Appliances,302.9239647,284.76,594,2,13.2,1,0.1,3.3,322600,17104.6,1.789,23.46,1053,72.3,0,1009.003768
2020,4,3,74.87427459,8.34,20559.12,Hawaii,1,0,0,Garden Equipment,246.5682978,249.1,474,2,13.2,1,0.1,3.3,322600,17104.6,1.851,26.4,1053,72.3,5,1422.896909
2020,4,3,74.87427459,8.34,17997.13,Hawaii,0,0,0,HVAC,455.1858248,439.15,437,2,13.2,1,0.1,3.3,322600,17104.6,1.851,26.4,1053,72.3,0,1021.782746
2020,4,3,74.87427459,8.34,20555.73,Hawaii,1,0,0,Outdoor Furniture,431.9304509,424.65,210,2,13.2,1,0.1,3.3,322600,17104.6,1.851,26.4,1053,72.3,10,1079.84907
2020,4,3,74.87427459,8.34,18530.77,Hawaii,1,0,0,Building Materials,374.6546932,366.06,692,2,13.2,1,0.1,3.3,322600,17104.6,1.851,26.4,1053,72.3,3,1300.778252
2020,4,3,74.87427459,8.34,5263.72,Hawaii,0,0,0,Home Appliances,306.4233964,284.76,594,2,13.2,1,0.1,3.3,322600,17104.6,1.851,26.4,1053,72.3,0,869.7018032
2020,4,4,74.87427459,8.34,14688.08,Hawaii,0,0,0,Garden Equipment,252.7566,249.1,474,2,13.2,1,0.1,3.2,322600,17104.6,1.878,33.1,1053,72.3,0,1135.637612
2020,4,4,74.87427459,8.34,26404.76,Hawaii,1,0,0,HVAC,465.4650142,439.15,437,2,13.2,1,0.1,3.2,322600,17104.6,1.878,33.1,1053,72.3,5,1389.417509
2020,4,4,74.87427459,8.34,23091.73,Hawaii,1,0,0,Outdoor Furniture,405.443875,424.65,210,2,13.2,1,0.1,3.2,322600,17104.6,1.878,33.1,1053,72.3,5,1004.061594
2020,4,4,74.87427459,8.34,20462.94,Hawaii,1,0,0,Building Materials,399.3522176,366.06,692,2,13.2,1,0.1,3.2,322600,17104.6,1.878,33.1,1053,72.3,5,1560.285067
2020,4,4,74.87427459,8.34,20014.58,Hawaii,1,0,0,Home Appliances,282.815017,284.76,594,2,13.2,1,0.1,3.2,322600,17104.6,1.878,33.1,1053,72.3,2,1338.596533
2020,5,1,89.80273472,15.86,20862.1,Hawaii,1,0,0,Garden Equipment,261.5468588,249.1,474,2,11,0.9,0.1,3.1,322600,17035,2.129,39.22,1254,78.1,3,1350.411472
2020,5,1,89.80273472,15.86,22129.55,Hawaii,1,0,0,HVAC,417.4076006,439.15,437,2,11,0.9,0.1,3.1,322600,17035,2.129,39.22,1254,78.1,10,1402.446971
2020,5,1,89.80273472,15.86,17230.54,Hawaii,1,0,0,Outdoor Furniture,452.6055069,424.65,210,2,11,0.9,0.1,3.1,322600,17035,2.129,39.22,1254,78.1,4,828.5632786
2020,5,1,89.80273472,15.86,7307.61,Hawaii,0,0,0,Building Materials,347.6860785,366.06,692,2,11,0.9,0.1,3.1,322600,17035,2.129,39.22,1254,78.1,0,1055.466076
2020,5,1,89.80273472,15.86,17964.01,Hawaii,1,0,0,Home Appliances,288.0025195,284.76,594,2,11,0.9,0.1,3.1,322600,17035,2.129,39.22,1254,78.1,4,1254.209431
2020,5,2,89.80273472,15.86,22733.52,Hawaii,1,0,0,Garden Equipment,241.558662,249.1,474,2,11,0.9,0.1,3.2,322600,17035,1.974,37.32,1254,78.1,5,1172.936276
2020,5,2,89.80273472,15.86,22733.52,Hawaii,1,0,1,Garden Equipment,231.4022766,249.1,474,2,11,0.9,0.1,3.1,322600,17035,2.174,39.85,1254,78.1,4,1020.552969
2020,5,2,89.80273472,15.86,19476.47,Hawaii,1,0,0,HVAC,413.7443461,439.15,437,2,11,0.9,0.1,3.2,322600,17035,1.974,37.32,1254,78.1,5,1244.693073
2020,5,2,89.80273472,15.86,19476.47,Hawaii,1,0,0,HVAC,435.0321834,439.15,437,2,11,0.9,0.1,3.1,322600,17035,2.174,39.85,1254,78.1,10,1324.226574
2020,5,2,89.80273472,15.86,8557.7,Hawaii,0,0,0,Outdoor Furniture,430.4582699,424.65,210,2,11,0.9,0.1,3.2,322600,17035,1.974,37.32,1254,78.1,0,554.6009136
2020,5,2,89.80273472,15.86,8557.7,Hawaii,0,0,0,Outdoor Furniture,428.5433168,424.65,210,2,11,0.9,0.1,3.1,322600,17035,2.174,39.85,1254,78.1,0,571.113521
2020,5,2,89.80273472,15.86,23367.91,Hawaii,1,0,0,Building Materials,373.93667,366.06,692,2,11,0.9,0.1,3.2,322600,17035,1.974,37.32,1254,78.1,10,1654.050453
2020,5,2,89.80273472,15.86,23367.91,Hawaii,1,0,0,Building Materials,345.0519053,366.06,692,2,11,0.9,0.1,3.1,322600,17035,2.174,39.85,1254,78.1,2,1460.30463
2020,5,2,89.80273472,15.86,22699.56,Hawaii,1,0,0,Home Appliances,282.3334295,284.76,594,2,11,0.9,0.1,3.2,322600,17035,1.974,37.32,1254,78.1,3,1469.777535
2020,5,2,89.80273472,15.86,22699.56,Hawaii,1,0,0,Home Appliances,280.7427659,284.76,594,2,11,0.9,0.1,3.1,322600,17035,2.174,39.85,1254,78.1,5,1614.954931
2020,5,3,89.80273472,15.86,18170.85,Hawaii,1,0,0,Garden Equipment,245.8431988,249.1,474,2,11,0.9,0.1,3.2,322600,17035,2.036,37.87,1254,78.1,3,1197.686976
2020,5,3,89.80273472,15.86,7974.14,Hawaii,0,0,0,HVAC,406.7815833,439.15,437,2,11,0.9,0.1,3.2,322600,17035,2.036,37.87,1254,78.1,0,644.021609
2020,5,3,89.80273472,15.86,14171.54,Hawaii,1,0,0,Outdoor Furniture,418.0506644,424.65,210,2,11,0.9,0.1,3.2,322600,17035,2.036,37.87,1254,78.1,4,772.7612117
2020,5,3,89.80273472,15.86,18526.89,Hawaii,1,0,0,Building Materials,340.8955718,366.06,692,2,11,0.9,0.1,3.2,322600,17035,2.036,37.87,1254,78.1,4,1241.868698
2020,5,3,89.80273472,15.86,25083.01,Hawaii,1,0,0,Home Appliances,277.5956706,284.76,594,2,11,0.9,0.1,3.2,322600,17035,2.036,37.87,1254,78.1,2,1489.009506
2020,5,4,89.80273472,15.86,11950.74,Hawaii,1,0,0,Garden Equipment,263.7910182,249.1,474,2,11,0.9,0.1,3.1,322600,17035,2.098,38.35,1254,78.1,5,1159.308144
2020,5,4,89.80273472,15.86,18569.36,Hawaii,1,0,0,HVAC,422.1261283,439.15,437,2,11,0.9,0.1,3.1,322600,17035,2.098,38.35,1254,78.1,4,1111.634224
2020,5,4,89.80273472,15.86,17138.02,Hawaii,0,0,0,Outdoor Furniture,381.3442968,424.65,210,2,11,0.9,0.1,3.1,322600,17035,2.098,38.35,1254,78.1,0,812.2140014
2020,5,4,89.80273472,15.86,13664.17,Hawaii,1,0,0,Building Materials,376.6492737,366.06,692,2,11,0.9,0.1,3.1,322600,17035,2.098,38.35,1254,78.1,2,1416.512824
2020,5,4,89.80273472,15.86,13982.18,Hawaii,0,0,0,Home Appliances,256.0879484,284.76,594,2,11,0.9,0.1,3.1,322600,17035,2.098,38.35,1254,78.1,0,1084.087214
2020,6,1,72.69546426,11.01,10044.27,Hawaii,0,0,0,Garden Equipment,226.9261431,249.1,474,2,10.2,1.2,0.1,3,337500,17193.2,2.186,41.34,1523,72.5,0,681.4167269
2020,6,1,72.69546426,11.01,17665.27,Hawaii,0,0,0,HVAC,459.6090006,439.15,437,2,10.2,1.2,0.1,3,337500,17193.2,2.186,41.34,1523,72.5,0,1012.269679
2020,6,1,72.69546426,11.01,20179.07,Hawaii,1,0,0,Outdoor Furniture,380.6020698,424.65,210,2,10.2,1.2,0.1,3,337500,17193.2,2.186,41.34,1523,72.5,5,995.8643831
2020,6,1,72.69546426,11.01,5674.07,Hawaii,0,0,0,Building Materials,323.0281161,366.06,692,2,10.2,1.2,0.1,3,337500,17193.2,2.186,41.34,1523,72.5,0,1055.49011
2020,6,1,72.69546426,11.01,12016,Hawaii,1,0,0,Home Appliances,268.0965609,284.76,594,2,10.2,1.2,0.1,3,337500,17193.2,2.186,41.34,1523,72.5,3,1228.733435
2020,6,2,72.69546426,11.01,9939.43,Hawaii,0,0,1,Garden Equipment,275.1804464,249.1,474,2,10.2,1.2,0.1,3,337500,17193.2,2.175,40.69,1523,72.5,0,533.6949755
2020,6,2,72.69546426,11.01,9887.24,Hawaii,0,0,0,HVAC,465.7160018,439.15,437,2,10.2,1.2,0.1,3,337500,17193.2,2.175,40.69,1523,72.5,0,1077.111168
2020,6,2,72.69546426,11.01,11944,Hawaii,0,0,0,Outdoor Furniture,469.8464917,424.65,210,2,10.2,1.2,0.1,3,337500,17193.2,2.175,40.69,1523,72.5,0,753.2428057
2020,6,2,72.69546426,11.01,12966.96,Hawaii,1,0,0,Building Materials,353.4197247,366.06,692,2,10.2,1.2,0.1,3,337500,17193.2,2.175,40.69,1523,72.5,5,1773.556414
2020,6,2,72.69546426,11.01,9045.42,Hawaii,0,0,0,Home Appliances,294.4301338,284.76,594,2,10.2,1.2,0.1,3,337500,17193.2,2.175,40.69,1523,72.5,0,1060.385242
2020,6,3,72.69546426,11.01,16368.98,Hawaii,0,0,0,Garden Equipment,259.8449249,249.1,474,2,10.2,1.2,0.1,3,337500,17193.2,2.177,40.44,1523,72.5,0,1009.20042
2020,6,3,72.69546426,11.01,20866.54,Hawaii,1,0,0,HVAC,416.4800584,439.15,437,2,10.2,1.2,0.1,3,337500,17193.2,2.177,40.44,1523,72.5,10,1551.09546
2020,6,3,72.69546426,11.01,6454.55,Hawaii,0,0,0,Outdoor Furniture,389.3868441,424.65,210,2,10.2,1.2,0.1,3,337500,17193.2,2.177,40.44,1523,72.5,0,404.6621207
2020,6,3,72.69546426,11.01,10749.57,Hawaii,1,0,0,Building Materials,345.6727134,366.06,692,2,10.2,1.2,0.1,3,337500,17193.2,2.177,40.44,1523,72.5,2,1550.167248
2020,6,3,72.69546426,11.01,15351.71,Hawaii,1,0,1,Home Appliances,284.1202694,284.76,594,2,10.2,1.2,0.1,3,337500,17193.2,2.177,40.44,1523,72.5,2,1532.977688
2020,6,4,72.69546426,11.01,12271.94,Hawaii,0,0,0,Garden Equipment,221.2075868,249.1,474,2,10.2,1.2,0.1,3,337500,17193.2,2.195,40.57,1523,72.5,0,902.554263
2020,6,4,72.69546426,11.01,16504.45,Hawaii,1,0,0,HVAC,410.5280474,439.15,437,2,10.2,1.2,0.1,3,337500,17193.2,2.195,40.57,1523,72.5,2,1199.392456
2020,6,4,72.69546426,11.01,17984.45,Hawaii,1,0,0,Outdoor Furniture,428.2455521,424.65,210,2,10.2,1.2,0.1,3,337500,17193.2,2.195,40.57,1523,72.5,4,963.3303671
2020,6,4,72.69546426,11.01,17811.99,Hawaii,0,0,0,Building Materials,392.3167083,366.06,692,2,10.2,1.2,0.1,3,337500,17193.2,2.195,40.57,1523,72.5,0,1717.796668
2020,6,4,72.69546426,11.01,5089.45,Hawaii,0,0,0,Home Appliances,284.9488072,284.76,594,2,10.2,1.2,0.1,3,337500,17193.2,2.195,40.57,1523,72.5,0,740.7303418
2020,7,1,83.98904327,11.64,13972.04,Hawaii,1,0,0,Garden Equipment,272.1657543,249.1,474,3,8.4,1.4,0.1,3,337500,16525.8,2.166,42.73,1401,74.1,3,1028.421075
2020,7,1,83.98904327,11.64,14925.8,Hawaii,0,0,0,HVAC,479.6259145,439.15,437,3,8.4,1.4,0.1,3,337500,16525.8,2.166,42.73,1401,74.1,0,1035.576409
2020,7,1,83.98904327,11.64,8901.87,Hawaii,0,0,0,Outdoor Furniture,436.6356932,424.65,210,3,8.4,1.4,0.1,3,337500,16525.8,2.166,42.73,1401,74.1,0,502.5991408
2020,7,1,83.98904327,11.64,13510.35,Hawaii,1,0,0,Building Materials,357.2261077,366.06,692,3,8.4,1.4,0.1,3,337500,16525.8,2.166,42.73,1401,74.1,10,1769.407397
2020,7,1,83.98904327,11.64,13924.18,Hawaii,0,0,0,Home Appliances,275.4601386,284.76,594,3,8.4,1.4,0.1,3,337500,16525.8,2.166,42.73,1401,74.1,0,1065.766492
2020,7,2,83.98904327,11.64,11358.42,Hawaii,1,0,1,Garden Equipment,274.7985326,249.1,474,3,8.4,1.4,0.1,2.9,337500,16525.8,2.182,42.93,1401,74.1,5,787.4221573
